refset;algorithm;variation;bp distance;Recall snps;Recall genes;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso);ROC-AUC overall (lco);ROC-AUC - mean per snpl (lco);Hits@1(lco);Hits@3(lco);Hits@5(lco);Hits@10(lco);Mean rank (lco);Median rank (lco)
Teslovich;SVM;graphlet;100;22,0;22,0;79,78290366350069;0,7749500499500499;12,0;21,0;21,0;22,0;1,9090909090909092;1,0;76,2550881953867;0,7275724275724276;10,0;20,0;22,0;22,0;1,9090909090909092;2,0
Teslovich;SVM;graphlet;500;60,0;63,0;78,98606023606023;0,717079672857413;24,0;42,0;51,0;57,0;4,238095238095238;2,0;78,48366910866912;0,7236153445456192;23,0;41,0;50,0;57,0;4,174603174603175;3,0
Teslovich;SVM;graphlet;1000;76,0;79,0;78,60426619164575;0,6834507803723798;28,0;43,0;50,0;64,0;6,1265822784810124;3,0;77,60699216395419;0,6897368336943663;23,0;38,0;49,0;63,0;6,291139240506329;4,0
Teslovich;SVM;graphlet;2000;89,0;92,0;80,5976604484754;0,7228975201932377;32,0;49,0;52,0;65,0;9,369565217391305;3,0;73,9691765190889;0,6314950114376694;17,0;34,0;42,0;51,0;12,0;8,0
Teslovich;DT;graphlet;100;22,0;22,0;65,84124830393486;0,5440059940059939;9,0;17,0;21,0;21,0;2,6818181818181817;2,0;67,94436906377204;0,6102147852147852;10,0;17,0;21,0;22,0;2,409090909090909;2,0
Teslovich;DT;graphlet;500;60,0;63,0;71,36879324379323;0,610897543192939;17,0;33,0;42,0;57,0;5,031746031746032;3,0;69,30453805453806;0,6172189241245136;12,0;31,0;38,0;58,0;5,412698412698413;4,0
Teslovich;DT;graphlet;1000;76,0;79,0;71,47085548748122;0,5970203321058383;17,0;33,0;44,0;59,0;8,075949367088608;5,0;73,48429642024956;0,6532364136364066;12,0;29,0;41,0;67,0;7,291139240506329;5,0
Teslovich;DT;graphlet;2000;89,0;92,0;70,9065210029594;0,6152205324489731;20,0;30,0;41,0;52,0;13,641304347826088;7,5;77,78603925263917;0,7232593335096092;14,0;32,0;40,0;70,0;10,195652173913043;6,0
Teslovich;KNN1;graphlet;100;22,0;22,0;75,20352781546812;0,65994005994006;10,0;19,0;21,0;22,0;2,090909090909091;2,0;74,69470827679783;0,7023476523476524;11,0;19,0;22,0;22,0;2,0454545454545454;1,5
Teslovich;KNN1;graphlet;500;60,0;63,0;70,17958892958892;0,594548386446918;14,0;32,0;41,0;54,0;5,174603174603175;3,0;69,3070818070818;0,6237567992218517;15,0;29,0;38,0;56,0;5,523809523809524;4,0
Teslovich;KNN1;graphlet;1000;76,0;79,0;72,10106789740269;0,623091450218675;18,0;31,0;44,0;59,0;7,860759493670886;5,0;73,85765566381475;0,6611340028191471;14,0;29,0;41,0;67,0;7,177215189873418;5,0
Teslovich;KNN1;graphlet;2000;89,0;92,0;72,65014208100825;0,6395082889558442;22,0;36,0;45,0;53,0;12,902173913043478;7,0;79,14445884067787;0,7263865532695646;11,0;33,0;47,0;71,0;9,652173913043478;5,0
Teslovich;KNN3;graphlet;100;22,0;22,0;78,12075983717774;0,73494005994006;12,0;20,0;21,0;22,0;1,9545454545454546;1,0;83,78561736770692;0,849100899100899;13,0;21,0;22,0;22,0;1,5909090909090908;1,0
Teslovich;KNN3;graphlet;500;60,0;63,0;70,5675111925112;0,6012646468495163;14,0;32,0;42,0;55,0;5,142857142857143;3,0;70,77482702482703;0,638927837609238;20,0;31,0;37,0;57,0;5,349206349206349;4,0
Teslovich;KNN3;graphlet;1000;76,0;79,0;72,53695356850467;0,6195852695082114;13,0;34,0;45,0;61,0;7,670886075949367;5,0;72,45328511151295;0,6540078027318839;14,0;28,0;37,0;66,0;7,531645569620253;6,0
Teslovich;KNN3;graphlet;2000;89,0;92,0;74,25885981831298;0,663902195686243;23,0;39,0;47,0;56,0;12,26086956521739;5,0;79,62996363315126;0,7274594123613924;12,0;31,0;46,0;73,0;9,26086956521739;5,5
Teslovich;KNN5;graphlet;100;22,0;22,0;79,20624151967436;0,7553946053946053;12,0;20,0;21,0;22,0;1,9090909090909092;1,0;76,0515603799186;0,7469780219780219;10,0;19,0;22,0;22,0;1,9090909090909092;2,0
Teslovich;KNN5;graphlet;500;60,0;63,0;70,68706756206757;0,6068616213118159;16,0;32,0;42,0;55,0;5,142857142857143;3,0;71,12713675213675;0,6351460054206722;20,0;33,0;38,0;57,0;5,333333333333333;3,0
Teslovich;KNN5;graphlet;1000;76,0;79,0;72,05788417766502;0,6179281120780595;5,0;32,0;44,0;60,0;7,708860759493671;5,0;71,61210223745648;0,6332906255669498;14,0;27,0;37,0;63,0;7,7594936708860756;6,0
Teslovich;KNN5;graphlet;2000;89,0;92,0;75,20281511800822;0,6656834551075593;17,0;41,0;45,0;58,0;11,5;6,0;78,4887144981522;0,7150856502398717;13,0;27,0;41,0;70,0;9,684782608695652;6,0
Teslovich;KNN7;graphlet;100;22,0;22,0;77,47625508819539;0,7434815184815183;12,0;18,0;22,0;22,0;1,9090909090909092;1,0;72,6594301221167;0,6638611388611388;11,0;19,0;21,0;22,0;2,1363636363636362;1,5
Teslovich;KNN7;graphlet;500;60,0;63,0;70,66671754171753;0,607019938686522;16,0;32,0;43,0;56,0;5,190476190476191;3,0;69,43045380545382;0,6033775326939952;18,0;32,0;38,0;57,0;5,555555555555555;3,0
Teslovich;KNN7;graphlet;1000;76,0;79,0;72,09656959326334;0,6160294406939157;8,0;31,0;43,0;59,0;7,69620253164557;5,0;72,2481624427591;0,6257784026921249;16,0;34,0;39,0;61,0;7,7594936708860756;6,0
Teslovich;KNN7;graphlet;2000;89,0;92,0;73,89868814322944;0,6521730823170094;12,0;34,0;41,0;56,0;11,98913043478261;6,0;77,01618840088929;0,6991557699610957;8,0;25,0;39,0;67,0;10,271739130434783;7,0
Teslovich;KNN9;graphlet;100;22,0;22,0;72,59158751696066;0,6681318681318682;11,0;19,0;21,0;22,0;2,227272727272727;1,5;69,77611940298509;0,6424075924075924;10,0;19,0;21,0;22,0;2,3181818181818183;2,0
Teslovich;KNN9;graphlet;500;60,0;63,0;70,17450142450143;0,606346679451478;15,0;33,0;44,0;55,0;5,26984126984127;3,0;68,86065323565323;0,6001297468646878;18,0;31,0;38,0;57,0;5,650793650793651;4,0
Teslovich;KNN9;graphlet;1000;76,0;79,0;71,93642996590286;0,6225457509648704;14,0;32,0;42,0;59,0;7,784810126582278;5,0;72,10016823657483;0,6309662157076943;19,0;35,0;38,0;60,0;7,848101265822785;6,0
Teslovich;KNN9;graphlet;2000;89,0;92,0;74,6352272559961;0,6646779211109376;13,0;34,0;44,0;57,0;11,5;6,0;76,26603012411843;0,7010387431586557;13,0;27,0;37,0;64,0;10,630434782608695;7,0
Teslovich;RF;graphlet;100;22,0;22,0;74,96607869742198;0,7324175824175825;12,0;18,0;20,0;22,0;2,227272727272727;1,0;70,65807327001357;0,6495504495504496;10,0;18,0;21,0;22,0;2,3181818181818183;2,0
Teslovich;RF;graphlet;500;60,0;63,0;76,36599511599512;0,6749940471845265;19,0;38,0;50,0;58,0;4,5396825396825395;3,0;72,43716931216933;0,6273912001504773;14,0;31,0;47,0;58,0;4,936507936507937;4,0
Teslovich;RF;graphlet;1000;76,0;79,0;76,27234532581217;0,6952239358334107;22,0;39,0;47,0;62,0;6,962025316455696;4,0;72,7825609745126;0,6453066174142804;10,0;32,0;45,0;61,0;7,670886075949367;5,0
Teslovich;RF;graphlet;2000;89,0;92,0;77,0524448239815;0,7278171646227908;25,0;42,0;46,0;60,0;11,173913043478262;5,5;71,42570561992963;0,6404443359635095;7,0;28,0;35,0;54,0;13,565217391304348;8,0
