refset;algorithm;variation;binary;expression;bp distance;Recall snps;Recall genes;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso);ROC-AUC overall (lco);ROC-AUC - mean per snpl (lco);Hits@1(lco);Hits@3(lco);Hits@5(lco);Hits@10(lco);Mean rank (lco);Median rank (lco)
farashi;KNN3;outgoing;normal;diff expression;1000;164,0;176,0;82,7702194828623;0,7191618883126698;37,0;86,0;121,0;158,0;5,255681818181818;4,0;73,50062182255508;0,6412688822430374;21,0;67,0;99,0;134,0;8,573863636363637;5,0
farashi;KNN3;outgoing;normal;diff expression;2000;182,0;196,0;83,24280114190448;0,7400363071226165;35,0;82,0;113,0;153,0;8,035714285714286;4,0;75,98082128293677;0,7039428259662988;18,0;61,0;81,0;124,0;11,198979591836734;6,0
farashi;KNN3;outgoing;binary;diff expression;100;50,0;51,0;70,98039215686273;0,6911111111111111;29,0;46,0;50,0;51,0;1,8431372549019607;1,0;63,51158645276293;0,5473333333333334;20,0;48,0;51,0;51,0;1,9607843137254901;2,0
farashi;KNN3;outgoing;binary;diff expression;500;128,0;137,0;80,28525051177601;0,6763509163664525;35,0;85,0;113,0;131,0;3,6350364963503647;3,0;69,25285870846342;0,5805932187752291;22,0;69,0;84,0;119,0;5,817518248175182;3,0
farashi;KNN3;outgoing;binary;diff expression;1000;164,0;176,0;81,7712034658066;0,7079822943714723;32,0;85,0;115,0;155,0;5,471590909090909;4,0;72,11672497676706;0,627174512494369;17,0;66,0;93,0;130,0;8,988636363636363;5,0
farashi;KNN3;outgoing;binary;diff expression;2000;182,0;196,0;83,22111686497657;0,7390047000740841;33,0;76,0;110,0;157,0;8,03061224489796;4,0;75,72881699596729;0,6913793615251488;6,0;45,0;83,0;129,0;11,21938775510204;7,0
farashi;KNN5;combo;normal;diff expression;100;54,0;55,0;70,53359683794467;0,6748456790123456;30,0;49,0;53,0;55,0;2,0;1,0;68,84057971014494;0,6830246913580248;26,0;50,0;53,0;55,0;2,036363636363636;2,0
farashi;KNN5;combo;normal;diff expression;500;135,0;144,0;77,91353073215818;0,6880288572370714;39,0;79,0;105,0;134,0;4,423611111111111;3,0;69,07968574635241;0,583570514532329;32,0;71,0;91,0;111,0;6,826388888888889;4,0
farashi;KNN5;combo;normal;diff expression;1000;173,0;185,0;81,45916936614611;0,7299602016364071;40,0;79,0;108,0;156,0;6,135135135135135;4,0;71,67266423080378;0,6249356746712088;25,0;66,0;90,0;123,0;10,167567567567568;6,0
farashi;KNN5;combo;normal;diff expression;2000;194,0;208,0;82,95054092096304;0,7503800298827454;33,0;66,0;98,0;158,0;8,629807692307692;6,0;73,98116812504446;0,6774555567034237;22,0;49,0;74,0;114,0;13,399038461538462;9,0
farashi;KNN5;combo;binary;diff expression;100;54,0;55,0;64,22266139657444;0,5902777777777778;27,0;45,0;52,0;55,0;2,2545454545454544;2,0;66,52173913043478;0,640895061728395;27,0;49,0;54,0;55,0;2,090909090909091;2,0
farashi;KNN5;combo;binary;diff expression;500;135,0;144,0;79,81489733940714;0,6581114227195114;36,0;86,0;110,0;135,0;4,104166666666667;3,0;70,40771274839902;0,5628792235688649;24,0;62,0;101,0;119,0;6,270833333333333;4,0
farashi;KNN5;combo;binary;diff expression;1000;173,0;185,0;82,62568983499216;0,7021583814582096;44,0;88,0;122,0;159,0;5,951351351351351;4,0;75,21014497758685;0,6413258565414034;21,0;59,0;95,0;143,0;8,367567567567567;5,0
farashi;KNN5;combo;binary;diff expression;2000;194,0;208,0;83,11425907293922;0,7361097075126907;39,0;69,0;97,0;160,0;8,639423076923077;6,0;74,10385352195698;0,6695261082841564;16,0;42,0;67,0;124,0;13,360576923076923;9,0
farashi;KNN5;incoming;normal;diff expression;100;45,0;46,0;74,52935903182428;0,7460750360750361;26,0;42,0;45,0;46,0;1,7608695652173914;1,0;77,31958762886599;0,7173448773448773;24,0;45,0;46,0;46,0;1,5869565217391304;1,0
farashi;KNN5;incoming;normal;diff expression;500;121,0;130,0;77,08422364672364;0,6746133397120593;34,0;74,0;98,0;125,0;4,092307692307692;3,0;69,12600902184236;0,5753422197637073;25,0;64,0;90,0;109,0;6,1692307692307695;4,0
farashi;KNN5;incoming;normal;diff expression;1000;159,0;170,0;79,42570664629488;0,7020440197338677;36,0;69,0;103,0;149,0;5,970588235294118;5,0;71,04449961802904;0,6145645053386398;28,0;64,0;84,0;121,0;8,970588235294118;6,0
farashi;KNN5;incoming;normal;diff expression;2000;180,0;192,0;81,68620328386919;0,7384483689156036;29,0;59,0;95,0;152,0;8,25;6,0;72,98433635614178;0,6703379060935023;17,0;45,0;69,0;114,0;12,03125;7,5
farashi;KNN5;incoming;binary;diff expression;100;45,0;46,0;69,64365755266697;0,6744444444444444;28,0;41,0;44,0;46,0;2,0;1,0;70,5961452263559;0,6602116402116402;25,0;43,0;45,0;46,0;1,8695652173913044;1,0
farashi;KNN5;incoming;binary;diff expression;500;121,0;130,0;76,59929962013295;0,6380870370961994;29,0;71,0;99,0;123,0;4,2;3,0;68,50249287749287;0,5674785011605841;19,0;61,0;89,0;110,0;5,9;4,0
farashi;KNN5;incoming;binary;diff expression;1000;159,0;170,0;77,8840718105424;0,6688980062064375;24,0;78,0;107,0;142,0;6,6117647058823525;4,0;70,28810160427807;0,5884030297015306;24,0;64,0;90,0;120,0;9,535294117647059;5,0
farashi;KNN5;incoming;binary;diff expression;2000;180,0;192,0;80,26003022808464;0,7370478747278834;27,0;66,0;89,0;146,0;8,911458333333334;6,0;71,25751408353943;0,6431399329347868;20,0;48,0;74,0;115,0;13,291666666666666;8,0
farashi;KNN5;outgoing;normal;diff expression;100;50,0;51,0;70,11586452762924;0,7023809523809524;26,0;47,0;49,0;51,0;1,8627450980392157;1,0;70,20499108734403;0,6505396825396826;26,0;46,0;50,0;51,0;1,8627450980392157;1,0
farashi;KNN5;outgoing;normal;diff expression;500;128,0;137,0;78,11382105415521;0,6658064497888835;37,0;83,0;108,0;129,0;4,0510948905109485;3,0;68,03493517503773;0,5384151493216142;21,0;74,0;93,0;112,0;6,357664233576642;3,0
farashi;KNN5;outgoing;normal;diff expression;1000;164,0;176,0;78,02181845514679;0,6570828481019173;26,0;62,0;102,0;148,0;6,386363636363637;4,0;69,21500027332861;0,564839714944755;16,0;51,0;72,0;125,0;9,852272727272727;6,0
farashi;KNN5;outgoing;normal;diff expression;2000;182,0;196,0;81,68607925744024;0,7255750974159693;20,0;60,0;103,0;151,0;8,454081632653061;5,0;72,29067230109202;0,6531160528919564;9,0;43,0;69,0;114,0;12,872448979591837;9,0
farashi;KNN5;outgoing;binary;diff expression;100;50,0;51,0;64,46524064171123;0,6297936507936508;25,0;43,0;51,0;51,0;2,019607843137255;2,0;65,4367201426025;0,6343492063492063;26,0;46,0;51,0;51,0;1,9607843137254901;1,0
farashi;KNN5;outgoing;binary;diff expression;500;128,0;137,0;77,6371973284258;0,6419217126252739;28,0;77,0;108,0;131,0;3,9708029197080292;3,0;67,86847873286325;0,5765330309714904;27,0;69,0;88,0;109,0;6,189781021897811;3,0
farashi;KNN5;outgoing;binary;diff expression;1000;164,0;176,0;81,69868597277647;0,7314364675163888;34,0;89,0;124,0;148,0;5,494318181818182;3,0;70,2779068496146;0,6128738741306642;18,0;61,0;83,0;129,0;9,738636363636363;6,0
farashi;KNN5;outgoing;binary;diff expression;2000;182,0;196,0;81,1516966035744;0,7256863667551916;30,0;63,0;96,0;150,0;8,73469387755102;6,0;72,76889308002022;0,6572009509263161;11,0;40,0;61,0;121,0;12,622448979591837;8,0
farashi;KNN7;combo;normal;diff expression;100;54,0;55,0;67,25955204216073;0,6342592592592593;28,0;47,0;53,0;55,0;2,1272727272727274;1,0;65,80368906455864;0,6203703703703703;27,0;48,0;52,0;55,0;2,1636363636363636;2,0
farashi;KNN7;combo;normal;diff expression;500;135,0;144,0;77,15451079421668;0,6778756064397405;41,0;79,0;107,0;131,0;4,673611111111111;3,0;70,50426652142338;0,590453981424127;32,0;71,0;93,0;117,0;6,590277777777778;4,0
farashi;KNN7;combo;normal;diff expression;1000;173,0;185,0;79,61452124242821;0,713568280435836;36,0;84,0;103,0;146,0;6,686486486486486;4,0;71,44804912246772;0,618267716813996;28,0;62,0;90,0;125,0;10,47027027027027;6,0
farashi;KNN7;combo;normal;diff expression;2000;194,0;208,0;81,20668058985538;0,7412799344125737;31,0;66,0;89,0;148,0;9,432692307692308;7,0;72,21561632976615;0,6603405145587153;25,0;54,0;73,0;107,0;14,649038461538462;10,0
farashi;KNN7;combo;binary;diff expression;100;54,0;55,0;62,569169960474305;0,5643518518518519;25,0;46,0;53,0;55,0;2,309090909090909;2,0;69,38735177865613;0,6714506172839506;27,0;47,0;54,0;55,0;2,036363636363636;2,0
farashi;KNN7;combo;binary;diff expression;500;135,0;144,0;78,05093417838516;0,6393131022270859;32,0;82,0;111,0;132,0;4,368055555555555;3,0;70,0778206905658;0,552734944176753;21,0;62,0;97,0;119,0;6,229166666666667;4,0
farashi;KNN7;combo;binary;diff expression;1000;173,0;185,0;82,12327584420608;0,6963770568888535;40,0;85,0;122,0;156,0;6,064864864864865;4,0;72,95853737714204;0,6143600011511674;20,0;58,0;87,0;132,0;9,308108108108108;6,0
farashi;KNN7;combo;binary;diff expression;2000;194,0;208,0;81,88978703619013;0,7227196316412545;30,0;69,0;95,0;147,0;9,192307692307692;6,0;74,5666471030621;0,661045687430007;12,0;41,0;54,0;116,0;12,822115384615385;9,5
farashi;KNN7;incoming;normal;diff expression;100;45,0;46,0;70,39444195428061;0,7008369408369408;25,0;40,0;45,0;46,0;1,9130434782608696;1,0;75,49305244285074;0,7498845598845597;28,0;42,0;45,0;46,0;1,7391304347826086;1,0
farashi;KNN7;incoming;normal;diff expression;500;121,0;130,0;74,09514482431149;0,6413471038749513;29,0;68,0;91,0;123,0;4,561538461538461;3,0;68,12381291547959;0,5641537372942329;22,0;65,0;87,0;111,0;6,3307692307692305;3,5
farashi;KNN7;incoming;normal;diff expression;1000;159,0;170,0;78,04287624140565;0,682032209254405;35,0;66,0;96,0;141,0;6,382352941176471;5,0;71,42675706646294;0,6088862492528301;24,0;59,0;86,0;123,0;8,729411764705882;5,0
farashi;KNN7;incoming;normal;diff expression;2000;180,0;192,0;80,31906945589448;0,7378037119709561;30,0;66,0;82,0;146,0;8,645833333333334;7,0;73,13375927452597;0,6790811035347181;22,0;46,0;68,0;114,0;11,984375;8,5
farashi;KNN7;incoming;binary;diff expression;100;45,0;46,0;67,61541909457642;0,6307407407407407;22,0;39,0;45,0;46,0;2,0217391304347827;2,0;66,85342895562528;0,6229629629629629;24,0;43,0;45,0;46,0;2,0;1,0
farashi;KNN7;incoming;binary;diff expression;500;121,0;130,0;75,14779202279202;0,6077086237748246;30,0;66,0;99,0;122,0;4,484615384615385;3,0;69,7548670465337;0,5808104993853996;24,0;59,0;86,0;113,0;5,376923076923077;4,0
farashi;KNN7;incoming;binary;diff expression;1000;159,0;170,0;76,14801375095493;0,6495484127731896;26,0;69,0;96,0;135,0;7,08235294117647;5,0;69,87929717341483;0,5757305776774961;19,0;60,0;83,0;122,0;9,352941176470589;6,0
farashi;KNN7;incoming;binary;diff expression;2000;180,0;192,0;77,84865347622973;0,7145381987419918;25,0;65,0;87,0;124,0;10,0;6,0;70,17728943391042;0,6263486197918974;16,0;45,0;67,0;115,0;13,979166666666666;9,0
farashi;KNN7;outgoing;normal;diff expression;100;50,0;51,0;70,72192513368985;0,7105079365079365;29,0;47,0;50,0;51,0;1,8431372549019607;1,0;70,81105169340464;0,636920634920635;26,0;48,0;50,0;51,0;1,8431372549019607;1,0
farashi;KNN7;outgoing;normal;diff expression;500;128,0;137,0;75,54589441905668;0,6478049348559537;31,0;81,0;100,0;120,0;4,45985401459854;3,0;66,75135956659291;0,5325942921744342;23,0;69,0;86,0;114,0;6,532846715328467;3,0
farashi;KNN7;outgoing;normal;diff expression;1000;164,0;176,0;77,0614101022249;0,6466854015786156;27,0;69,0;108,0;137,0;6,806818181818182;5,0;70,30737508883179;0,5738748188427799;19,0;65,0;85,0;125,0;9,846590909090908;6,0
farashi;KNN7;outgoing;normal;diff expression;2000;182,0;196,0;78,93020478969068;0,6993987073493001;16,0;50,0;78,0;142,0;9,39795918367347;7,0;71,48686552368937;0,6432453571603062;15,0;46,0;65,0;112,0;13,433673469387756;9,0
farashi;KNN7;outgoing;binary;diff expression;100;50,0;51,0;62,66488413547238;0,6182063492063492;24,0;45,0;51,0;51,0;2,0392156862745097;2,0;65,0891265597148;0,6261428571428571;24,0;47,0;51,0;51,0;1,9411764705882353;2,0
farashi;KNN7;outgoing;binary;diff expression;500;128,0;137,0;77,40147019292405;0,6344287235193501;32,0;74,0;107,0;130,0;4,087591240875913;3,0;67,40994809867456;0,5621390952372028;24,0;60,0;91,0;113,0;6,350364963503649;4,0
farashi;KNN7;outgoing;binary;diff expression;1000;164,0;176,0;79,07140026239546;0,6998887046324334;26,0;83,0;113,0;142,0;6,261363636363637;4,0;69,56076094681025;0,6002169314599652;21,0;61,0;79,0;122,0;10,130681818181818;6,0
farashi;KNN7;outgoing;binary;diff expression;2000;182,0;196,0;79,83124885342878;0,7159367349855598;28,0;62,0;87,0;136,0;9,173469387755102;6,0;70,54937256403902;0,630859369612007;12,0;48,0;63,0;112,0;13,994897959183673;9,0
farashi;KNN9;combo;normal;diff expression;100;54,0;55,0;66,97628458498023;0,6319444444444444;27,0;48,0;52,0;55,0;2,1636363636363636;2,0;72,57575757575758;0,7214506172839507;31,0;48,0;52,0;55,0;2,0;1,0
farashi;KNN9;combo;normal;diff expression;500;135,0;144,0;77,66760744701922;0,6843347005930364;37,0;84,0;106,0;129,0;4,5625;3,0;72,51559714795009;0,6331985784271152;38,0;75,0;99,0;119,0;6,069444444444445;3,0
farashi;KNN9;combo;normal;diff expression;1000;173,0;185,0;78,11708718685463;0,7000425538114723;34,0;78,0;104,0;140,0;7,221621621621622;5,0;70,28325539953447;0,5917326799078224;25,0;54,0;85,0;124,0;10,848648648648648;6,0
farashi;KNN9;combo;normal;diff expression;2000;194,0;208,0;79,85155162250882;0,7335452665011347;31,0;68,0;92,0;129,0;10,14423076923077;8,0;70,7096634043721;0,6435134790475107;21,0;48,0;74,0;99,0;15,774038461538462;11,5
farashi;KNN9;combo;binary;diff expression;100;54,0;55,0;65,78392621870883;0,5978395061728394;25,0;46,0;53,0;55,0;2,2;2,0;66,0737812911726;0,6316358024691359;27,0;46,0;53,0;55,0;2,1636363636363636;2,0
farashi;KNN9;combo;binary;diff expression;500;135,0;144,0;75,56384927708457;0,6082985706847454;30,0;66,0;100,0;132,0;4,722222222222222;4,0;68,41825113883937;0,5342255065526176;21,0;60,0;85,0;119,0;6,506944444444445;4,0
farashi;KNN9;combo;binary;diff expression;1000;173,0;185,0;81,13274531879183;0,6854941000327228;37,0;90,0;119,0;154,0;6,416216216216216;4,0;71,5519301565813;0,5927549778440444;22,0;53,0;86,0;133,0;10,010810810810812;6,0
farashi;KNN9;combo;binary;diff expression;2000;194,0;208,0;81,94152260739656;0,7205504544391328;23,0;74,0;98,0;143,0;9,1875;6,0;73,1030925739606;0,639389322512743;12,0;34,0;56,0;103,0;13,673076923076923;11,0
farashi;KNN9;incoming;normal;diff expression;100;45,0;46,0;71,78395338413267;0,7182876382876382;25,0;41,0;45,0;46,0;1,8478260869565217;1,0;70,05826983415508;0,6271765271765272;23,0;41,0;45,0;46,0;1,8695652173913044;1,5
farashi;KNN9;incoming;normal;diff expression;500;121,0;130,0;73,45589981006646;0,6228281178371011;28,0;67,0;93,0;117,0;4,7384615384615385;3,0;65,70334757834758;0,521320723898877;20,0;58,0;81,0;111,0;6,684615384615385;4,0
farashi;KNN9;incoming;normal;diff expression;1000;159,0;170,0;77,00974025974025;0,6663276529266625;26,0;67,0;96,0;139,0;6,5588235294117645;5,0;69,89495798319328;0,5784611851541508;19,0;52,0;82,0;124,0;9,41764705882353;6,0
farashi;KNN9;incoming;normal;diff expression;2000;180,0;192,0;78,83128091508655;0,7264494743937683;33,0;74,0;87,0;128,0;9,291666666666666;7,0;71,26266659796647;0,6569530824236074;21,0;50,0;67,0;109,0;13,0;9,0
farashi;KNN9;incoming;binary;diff expression;100;45,0;46,0;66,76378305692515;0,60984126984127;20,0;40,0;44,0;46,0;2,0434782608695654;2,0;69,45316001792918;0,6562962962962963;22,0;42,0;45,0;46,0;1,9130434782608696;2,0
farashi;KNN9;incoming;binary;diff expression;500;121,0;130,0;76,06837606837607;0,6307552231812779;34,0;69,0;94,0;125,0;4,292307692307692;3,0;68,1582383665717;0,5744108801901415;26,0;58,0;78,0;110,0;5,676923076923077;4,5
farashi;KNN9;incoming;binary;diff expression;1000;159,0;170,0;76,17446524064171;0,6432627888254303;26,0;70,0;96,0;138,0;7,288235294117647;4,0;70,43878915202446;0,5857307879971597;27,0;61,0;86,0;120,0;9,447058823529412;5,0
farashi;KNN9;incoming;binary;diff expression;2000;180,0;192,0;76,07283937895026;0,6955291793360978;23,0;62,0;85,0;120,0;10,760416666666666;7,0;69,19126992305577;0,6114967132476573;12,0;47,0;71,0;105,0;14,651041666666666;9,0
farashi;KNN9;outgoing;normal;diff expression;100;50,0;51,0;67,25490196078432;0,6256984126984126;24,0;46,0;50,0;51,0;1,9019607843137254;2,0;65,86452762923352;0,5796507936507936;22,0;48,0;51,0;51,0;1,9019607843137254;2,0
farashi;KNN9;outgoing;normal;diff expression;500;128,0;137,0;74,26283575608446;0,6321408149319429;25,0;75,0;95,0;123,0;4,635036496350365;3,0;65,34139079009945;0,5300846172367526;21,0;61,0;84,0;114,0;6,7226277372262775;4,0
farashi;KNN9;outgoing;normal;diff expression;1000;164,0;176,0;76,295833788881;0,6444227331226998;24,0;69,0;103,0;141,0;7,159090909090909;4,0;68,92219701525173;0,555316199629158;17,0;56,0;85,0;122,0;10,602272727272727;6,0
farashi;KNN9;outgoing;normal;diff expression;2000;182,0;196,0;77,94375122703237;0,6954345650349304;20,0;54,0;77,0;132,0;9,83673469387755;8,0;70,08442787302589;0,6216013021996905;16,0;49,0;69,0;109,0;14,48469387755102;10,0
farashi;KNN9;outgoing;binary;diff expression;100;50,0;51,0;59,99108734402853;0,5848730158730158;20,0;45,0;51,0;51,0;2,0980392156862746;2,0;60,70409982174688;0,5355396825396825;22,0;47,0;51,0;51,0;2,0588235294117645;2,0
farashi;KNN9;outgoing;binary;diff expression;500;128,0;137,0;77,75531936891295;0,6511761984706842;26,0;81,0;110,0;127,0;4,131386861313868;3,0;68,06285023055769;0,5793728854978827;23,0;67,0;85,0;114,0;6,043795620437956;4,0
farashi;KNN9;outgoing;binary;diff expression;1000;164,0;176,0;77,50608156125294;0,6748798889232812;24,0;80,0;109,0;139,0;6,840909090909091;4,0;69,03169928387908;0,5855179164330337;20,0;51,0;78,0;119,0;9,971590909090908;6,0
farashi;KNN9;outgoing;binary;diff expression;2000;182,0;196,0;79,90825016333612;0,7244695775561429;26,0;67,0;95,0;137,0;9,137755102040817;6,0;69,841354772472;0,6199214105515224;11,0;47,0;63,0;98,0;14,525510204081632;10,5
farashi;RF;combo;normal;diff expression;100;54,0;55,0;69,42028985507245;0,6753086419753086;32,0;46,0;53,0;55,0;2,109090909090909;1,0;59,67061923583663;0,5069444444444444;23,0;44,0;52,0;55,0;2,4545454545454546;2,0
farashi;RF;combo;normal;diff expression;500;135,0;144,0;80,50583448867762;0,6819947777032049;49,0;96,0;113,0;131,0;4,284722222222222;2,0;68,86182082260515;0,5284153184286768;21,0;64,0;88,0;120,0;6,590277777777778;4,0
farashi;RF;combo;normal;diff expression;1000;173,0;185,0;80,0774272867296;0,6703376476164532;44,0;82,0;117,0;152,0;6,9135135135135135;4,0;70,53978077233891;0,5603023526038883;18,0;53,0;77,0;125,0;10,578378378378378;6,0
farashi;RF;combo;normal;diff expression;2000;194,0;208,0;79,5169060032318;0,6995213814930243;48,0;82,0;106,0;142,0;11,33173076923077;5,0;66,81247268717541;0,532023050803945;15,0;39,0;53,0;93,0;19,58173076923077;12,0
farashi;RF;combo;binary;diff expression;100;54,0;55,0;67,41106719367589;0,6464506172839506;30,0;45,0;52,0;55,0;2,1818181818181817;1,0;60,237154150197625;0,5317901234567901;22,0;46,0;51,0;55,0;2,4363636363636365;2,0
farashi;RF;combo;binary;diff expression;500;135,0;144,0;80,53533703043507;0,6816033677877983;51,0;97,0;108,0;132,0;4,354166666666667;2,0;70,1972750379613;0,5604856794920914;23,0;74,0;93,0;116,0;6,715277777777778;3,0
farashi;RF;combo;binary;diff expression;1000;173,0;185,0;79,99751348588559;0,6816917530470208;48,0;92,0;117,0;151,0;7,3297297297297295;4,0;68,82760859505046;0,5345573007896045;16,0;55,0;75,0;123,0;11,913513513513514;7,0
farashi;RF;combo;binary;diff expression;2000;194,0;208,0;79,3761179202618;0,7039798409526324;51,0;87,0;106,0;144,0;11,899038461538462;5,0;66,944971645477;0,5405427250803035;17,0;33,0;55,0;98,0;19,75;12,0
farashi;RF;incoming;normal;diff expression;100;45,0;46,0;79,26938592559391;0,8098749398749399;31,0;43,0;45,0;46,0;1,6521739130434783;1,0;65,39668310174808;0,5578547378547378;19,0;42,0;45,0;46,0;2,0;2,0
farashi;RF;incoming;normal;diff expression;500;121,0;130,0;83,07306505223171;0,7179670463652625;44,0;94,0;107,0;126,0;3,476923076923077;2,0;68,9096628679962;0,5448307323564052;25,0;63,0;83,0;115,0;5,815384615384615;4,0
farashi;RF;incoming;normal;diff expression;1000;159,0;170,0;81,22603132161956;0,6876004454110197;42,0;85,0;110,0;146,0;5,629411764705883;3,5;67,03771963330787;0,5158415923419368;22,0;49,0;76,0;115,0;10,864705882352942;6,0
farashi;RF;incoming;normal;diff expression;2000;180,0;192,0;79,53335394339105;0,6990354411438122;46,0;78,0;96,0;134,0;9,609375;5,5;66,68409934047816;0,5312427665552446;13,0;36,0;57,0;91,0;16,947916666666668;12,0
farashi;RF;incoming;binary;diff expression;100;45,0;46,0;76,61362617660242;0,7891774891774891;30,0;42,0;45,0;46,0;1,7173913043478262;1,0;66,74137158225012;0,6322991822991824;23,0;40,0;45,0;46,0;2,0;1,5
farashi;RF;incoming;binary;diff expression;500;121,0;130,0;81,75985280151946;0,7009822825829783;48,0;90,0;106,0;124,0;3,723076923076923;2,0;69,9335232668566;0,5635881606253411;23,0;64,0;88,0;110,0;5,7;4,0
farashi;RF;incoming;binary;diff expression;1000;159,0;170,0;80,57486631016042;0,6789219443056308;38,0;93,0;111,0;146,0;6,182352941176471;3,0;67,64639037433156;0,5146554392728875;10,0;47,0;76,0;117,0;10,176470588235293;6,0
farashi;RF;incoming;binary;diff expression;2000;180,0;192,0;78,39662338554547;0,6874745326236514;40,0;77,0;99,0;131,0;10,151041666666666;5,0;66,94460188238527;0,534823150289152;7,0;33,0;48,0;95,0;15,838541666666666;11,0
farashi;RF;outgoing;normal;diff expression;100;50,0;51,0;65,38324420677361;0,6018253968253968;27,0;45,0;48,0;51,0;2,0980392156862746;1,0;58,98395721925134;0,48896825396825394;21,0;44,0;48,0;51,0;2,2941176470588234;2,0
farashi;RF;outgoing;normal;diff expression;500;128,0;137,0;81,54375426480014;0,6921036605128007;49,0;93,0;110,0;129,0;3,5328467153284673;2,0;69,7082876698166;0,5680456816921027;30,0;69,0;89,0;117,0;5,883211678832117;3,0
farashi;RF;outgoing;normal;diff expression;1000;164,0;176,0;80,09672415678128;0,6573171612703065;44,0;86,0;109,0;144,0;6,221590909090909;4,0;69,97835579183295;0,5418304904588102;24,0;53,0;83,0;128,0;9,994318181818182;6,0
farashi;RF;outgoing;normal;diff expression;2000;182,0;196,0;79,34832109787615;0,6895739920547713;42,0;77,0;101,0;132,0;9,88265306122449;5,0;63,8066888953973;0,5014441000650188;24,0;37,0;58,0;85,0;19,397959183673468;12,0
farashi;RF;outgoing;binary;diff expression;100;50,0;51,0;65,80213903743315;0,6436507936507937;25,0;43,0;49,0;51,0;2,0;2,0;59,554367201426025;0,525079365079365;21,0;43,0;48,0;51,0;2,235294117647059;2,0
farashi;RF;outgoing;binary;diff expression;500;128,0;137,0;80,25966171088274;0,6820604034119294;48,0;93,0;107,0;126,0;3,854014598540146;2,0;70,0988399743595;0,5671481951704326;22,0;74,0;91,0;115,0;5,883211678832117;3,0
farashi;RF;outgoing;binary;diff expression;1000;164,0;176,0;79,63804460722682;0,6579039121079868;47,0;85,0;111,0;145,0;6,545454545454546;4,0;69,9494854589187;0,562267907856128;21,0;61,0;82,0;126,0;10,215909090909092;6,0
farashi;RF;outgoing;binary;diff expression;2000;182,0;196,0;78,56462960519329;0,6765904595736928;49,0;78,0;96,0;136,0;10,46938775510204;6,0;65,16881551548232;0,5153125821458701;8,0;35,0;55,0;87,0;18,525510204081634;12,5
farashi p-value cutoff;LR;combo;normal;diff expression;100;24,0;25,0;64,8955223880597;0,5694444444444444;11,0;20,0;23,0;25,0;2,4;2,0;83,70149253731343;0,8402777777777777;16,0;23,0;25,0;25,0;1,56;1,0
farashi p-value cutoff;LR;combo;normal;diff expression;500;60,0;62,0;75,44520815433883;0,5810902472528361;14,0;25,0;42,0;53,0;5,645161290322581;4,0;74,99023666328203;0,6580709153132243;19,0;39,0;46,0;48,0;6,629032258064516;3,0
farashi p-value cutoff;LR;combo;normal;diff expression;1000;79,0;83,0;76,28648960268333;0,6059573020374549;16,0;29,0;42,0;61,0;10,289156626506024;5,0;77,88932433455426;0,6892415923899217;21,0;36,0;46,0;57,0;9,289156626506024;4,0
farashi p-value cutoff;LR;combo;normal;diff expression;2000;88,0;92,0;71,63926228867062;0,585404764939006;16,0;24,0;28,0;48,0;18,565217391304348;9,0;82,28045768942822;0,7705409700633293;21,0;40,0;49,0;60,0;10,467391304347826;5,0
farashi p-value cutoff;LR;combo;binary;diff expression;100;24,0;25,0;60,4179104477612;0,5312500000000001;10,0;20,0;22,0;25,0;2,6;2,0;77,55223880597015;0,7659722222222222;14,0;23,0;24,0;25,0;1,88;1,0
farashi p-value cutoff;LR;combo;binary;diff expression;500;60,0;62,0;81,76599234554402;0,6803741907997106;20,0;34,0;49,0;57,0;4,370967741935484;2,0;74,56553151605092;0,6498895133818222;17,0;39,0;46,0;48,0;6,693548387096774;3,0
farashi p-value cutoff;LR;combo;binary;diff expression;1000;79,0;83,0;82,40958032225568;0,6986499347222654;27,0;42,0;55,0;65,0;7,903614457831325;3,0;79,15470485130469;0,6964932007137566;15,0;38,0;50,0;60,0;8,63855421686747;4,0
farashi p-value cutoff;LR;combo;binary;diff expression;2000;88,0;92,0;81,71840255662454;0,725020421392854;30,0;47,0;51,0;65,0;12,423913043478262;3,0;81,98071357536344;0,7651548665341866;21,0;38,0;49,0;60,0;10,619565217391305;5,0
farashi p-value cutoff;LR;incoming;normal;diff expression;100;20,0;21,0;68,4645286686103;0,640909090909091;11,0;18,0;19,0;21,0;2,238095238095238;1,0;80,90379008746356;0,8100757575757577;12,0;21,0;21,0;21,0;1,5714285714285714;1,0
farashi p-value cutoff;LR;incoming;normal;diff expression;500;54,0;56,0;68,40293327362292;0,5517722157124861;10,0;19,0;35,0;44,0;6,517857142857143;4,0;74,38843484102105;0,6351880026396934;15,0;35,0;42,0;46,0;6,017857142857143;3,0
farashi p-value cutoff;LR;incoming;normal;diff expression;1000;73,0;76,0;69,88649198102553;0,5508796555213278;11,0;20,0;32,0;51,0;11,171052631578947;6,0;77,85141501823227;0,6889225740626868;17,0;38,0;45,0;56,0;7,907894736842105;3,5
farashi p-value cutoff;LR;incoming;normal;diff expression;2000;82,0;85,0;64,4052204480012;0,5117280626844066;10,0;15,0;19,0;38,0;20,32941176470588;12,0;80,70491006319884;0,7560132427517151;19,0;39,0;46,0;56,0;9,905882352941177;5,0
