refset;algorithm;variation;weighted;bp distance;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso);ROC-AUC overall (lco);ROC-AUC - mean per snpl (lco);Hits@1(lco);Hits@3(lco);Hits@5(lco);Hits@10(lco);Mean rank (lco);Median rank (lco)
Teslovich;KNN;combi;unweighted;1000;63,180031128264645;0,5100721543112163;5,0;17,0;34,0;48,0;10,10126582278481;7,0;75,69341358307919;0,6906522402146574;17,0;32,0;47,0;67,0;6,810126582278481;5,0
Teslovich;KNN;combi;unweighted;2000;63,09409001899322;0,5349012891833397;5,0;15,0;21,0;39,0;16,97826086956522;12,0;79,13010350564643;0,7268868896272962;14,0;33,0;45,0;72,0;9,619565217391305;6,0
Teslovich;RF;normal;weighted;100;70,89552238805969;0,6245754245754246;10,0;16,0;21,0;21,0;2,409090909090909;2,0;62,754409769335155;0,5074425574425574;6,0;16,0;21,0;21,0;2,727272727272727;2,0
Teslovich;RF;normal;weighted;500;72,79329466829468;0,6538637883369415;16,0;35,0;47,0;55,0;4,746031746031746;3,0;67,72105209605209;0,5945831213065099;13,0;30,0;41,0;53,0;5,523809523809524;4,0
Teslovich;RF;normal;weighted;1000;74,19187966136768;0,6587697646429655;19,0;32,0;48,0;62,0;7,468354430379747;5,0;66,51372432592913;0,5557188778143045;6,0;23,0;39,0;58,0;9,60759493670886;6,0
Teslovich;RF;normal;weighted;2000;76,25664394352096;0,6996120110072169;20,0;36,0;42,0;61,0;11,347826086956522;6,0;65,38266169996614;0,5657826952837509;8,0;18,0;26,0;50,0;16,76086956521739;9,5
Teslovich;RF;normal;unweighted;100;74,21981004070557;0,6557442557442559;10,0;19,0;21,0;21,0;2,227272727272727;2,0;75,30529172320217;0,6372377622377623;10,0;19,0;21,0;21,0;2,1818181818181817;2,0
Teslovich;RF;normal;unweighted;500;73,70904558404558;0,6673974744084147;13,0;39,0;48,0;57,0;4,5396825396825395;3,0;67,53663003663004;0,582250207644591;12,0;31,0;42,0;52,0;5,507936507936508;4,0
Teslovich;RF;normal;unweighted;1000;73,7762363588927;0,6604159238166334;16,0;33,0;43,0;62,0;7,443037974683544;4,0;66,94781067537538;0,5711458540559962;9,0;24,0;39,0;55,0;9,291139240506329;6,0
Teslovich;RF;normal;unweighted;2000;76,6679795049986;0,7029161424820499;19,0;35,0;40,0;64,0;11,021739130434783;7,0;67,03389331409473;0,5825033821110095;8,0;19,0;25,0;52,0;15,684782608695652;9,5
Teslovich;RF;graphlet;weighted;100;69,74219810040707;0,596978021978022;9,0;17,0;21,0;21,0;2,4545454545454546;2,0;64,99321573948438;0,5269980019980021;7,0;17,0;20,0;21,0;2,6818181818181817;2,0
Teslovich;RF;graphlet;weighted;500;71,38914326414326;0,6421127649689102;17,0;34,0;45,0;55,0;4,968253968253968;3,0;66,13120675620675;0,5705059681889912;12,0;29,0;40,0;51,0;5,841269841269841;4,0
Teslovich;RF;graphlet;weighted;1000;72,65076066322997;0,6374414218504104;18,0;29,0;44,0;63,0;7,772151898734177;5,0;65,90600343670438;0,5437129080111603;4,0;24,0;36,0;58,0;9,670886075949367;6,0
Teslovich;RF;graphlet;weighted;2000;76,27596843298635;0,6957688199206092;21,0;35,0;41,0;63,0;11,33695652173913;6,5;65,31051693929534;0,5539265863698973;2,0;17,0;28,0;44,0;16,206521739130434;11,0
Teslovich;RF;graphlet;unweighted;100;70,69199457259158;0,6037962037962038;9,0;19,0;21,0;21,0;2,3636363636363638;2,0;70,96336499321573;0,6093906093906093;8,0;19,0;21,0;21,0;2,3636363636363638;2,0
Teslovich;RF;graphlet;unweighted;500;72,55163817663818;0,6413196258866807;14,0;36,0;47,0;54,0;4,777777777777778;3,0;67,15761090761092;0,5985617275386121;9,0;31,0;41,0;52,0;5,634920634920635;4,0
Teslovich;RF;graphlet;unweighted;1000;73,7285543350157;0,6549843398967923;18,0;31,0;44,0;61,0;7,341772151898734;4,0;66,05129866040502;0,5494687936550442;9,0;22,0;39,0;54,0;9,468354430379748;6,0
Teslovich;RF;graphlet;unweighted;2000;75,79819343629912;0,6868931560647445;21,0;33,0;41,0;63,0;11,402173913043478;6,5;66,72065254199855;0,5774020268867693;8,0;21,0;27,0;49,0;15,815217391304348;10,0
Teslovich;RF;autoencode;weighted;100;78,56173677069201;0,7304195804195804;12,0;19,0;21,0;21,0;2,090909090909091;1,0;76,11940298507463;0,684965034965035;11,0;19,0;21,0;21,0;2,1818181818181817;1,5
Teslovich;RF;autoencode;weighted;500;70,66926129426129;0,640524178687418;16,0;31,0;44,0;53,0;5,111111111111111;4,0;65,07427757427759;0,557664743140366;10,0;29,0;38,0;51,0;6,063492063492063;4,0
Teslovich;RF;autoencode;weighted;1000;72,29629429705001;0,6272200495651407;19,0;29,0;43,0;62,0;7,848101265822785;5,0;64,3163027538618;0,5098535929294176;5,0;21,0;34,0;56,0;10,20253164556962;6,0
Teslovich;RF;autoencode;weighted;2000;75,377471694224;0,6870733646915574;23,0;37,0;43,0;58,0;11,804347826086957;7,0;64,97077401021805;0,551690263892565;6,0;14,0;25,0;45,0;16,847826086956523;11,0
Teslovich;RF;autoencode;unweighted;100;72,11668928086839;0,6515234765234764;11,0;18,0;21,0;21,0;2,3636363636363638;1,5;72,59158751696066;0,6593906093906093;10,0;19,0;21,0;21,0;2,3181818181818183;2,0
Teslovich;RF;autoencode;unweighted;500;72,46896621896622;0,6519747225965532;18,0;33,0;44,0;56,0;4,73015873015873;3,0;67,15888278388279;0,5608386005076174;11,0;27,0;40,0;54,0;5,666666666666667;4,0
Teslovich;RF;autoencode;unweighted;1000;71,8325191402841;0,6226064748817529;20,0;33,0;42,0;58,0;8,050632911392405;5,0;64,17550583430047;0,4931301689294954;7,0;19,0;30,0;55,0;9,873417721518987;7,0
Teslovich;RF;autoencode;unweighted;2000;74,95785420868977;0,6730115502775693;23,0;35,0;40,0;54,0;11,673913043478262;6,5;66,10410930667412;0,5431739463663232;11,0;15,0;21,0;41,0;15,706521739130435;12,0
Teslovich;RF;combi;weighted;100;75,03392130257802;0,6736013986013987;11,0;19,0;21,0;21,0;2,227272727272727;1,5;76,66214382632293;0,7090659340659341;11,0;19,0;21,0;21,0;2,1818181818181817;1,5
Teslovich;RF;combi;weighted;500;71,17928367928367;0,6383205546391444;14,0;34,0;43,0;55,0;4,984126984126984;3,0;64,3162393162393;0,5361780249440131;11,0;26,0;38,0;51,0;6,063492063492063;4,0
Teslovich;RF;combi;weighted;1000;70,43894451791675;0,6012162711719284;19,0;29,0;40,0;60,0;8,531645569620252;5,0;64,36308511691092;0,5179422455654755;10,0;20,0;34,0;55,0;10,08860759493671;7,0
Teslovich;RF;combi;weighted;2000;74,92435842694975;0,6733742650155302;22,0;36,0;42,0;61,0;12,16304347826087;6,5;63,98964207364655;0,5248855305590758;6,0;13,0;24,0;44,0;17,217391304347824;11,0
Teslovich;RF;combi;unweighted;100;71,84531886024423;0,6499000999000999;10,0;18,0;21,0;21,0;2,3636363636363638;2,0;74,2876526458616;0,6847152847152848;11,0;18,0;21,0;21,0;2,272727272727273;1,5
Teslovich;RF;combi;unweighted;500;72,66356328856328;0,6459951930731176;16,0;31,0;46,0;56,0;4,682539682539683;4,0;65,5334249084249;0,5430610773447797;10,0;25,0;39,0;52,0;5,825396825396825;4,0
Teslovich;RF;combi;unweighted;1000;72,1478502604518;0,6250914532395629;20,0;35,0;39,0;59,0;7,708860759493671;6,0;64,71710165267694;0,5055297801581539;6,0;22,0;33,0;57,0;9,772151898734178;7,0
Teslovich;RF;combi;unweighted;2000;75,62096026148795;0,68626579468424;23,0;33,0;41,0;58,0;11,152173913043478;7,5;65,01844108423269;0,5278132628280268;10,0;17,0;26,0;39,0;16,195652173913043;12,0
