Gene rank;DEPICT For SNP rank;predicates For SNP rank;node2vec normal For SNP rank;node2vec graphlet For SNP rank;node2vec autoencode For SNP rank;node2vec combi For SNP rank;network distance For SNP rank;EVOKE For SNP rank;rdf2vec For SNP rank;struc2vec For SNP rank;Recall snps;Recall genes;Recall entries;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso)
False;False;True;False;False;False;True;False;False;True;True;79,0;192,0;79,0;81,87302215189874;0,7924518574918308;57,0;73,0;75,0;78,0;2,037974683544304;1,0
False;False;True;False;False;False;False;True;True;True;False;79,0;192,0;79,0;84,7804588607595;0,8014617239300783;57,0;75,0;79,0;79,0;1,4050632911392404;1,0
False;False;True;False;False;False;False;True;True;False;True;79,0;192,0;79,0;84,98318829113924;0,8032700421940928;58,0;77,0;78,0;79,0;1,4177215189873418;1,0
False;False;True;False;False;False;False;True;False;True;True;79,0;192,0;79,0;78,23378164556962;0,7366636528028933;51,0;72,0;76,0;78,0;2,1012658227848102;1,0
False;False;True;False;False;False;False;False;True;True;True;79,0;192,0;79,0;79,96934335443038;0,7675557564798071;53,0;75,0;77,0;78,0;2,0253164556962027;1,0
False;False;False;True;True;True;True;False;False;False;False;87,0;228,0;87,0;79,04619119011923;0,7363036366645026;57,0;77,0;84,0;86,0;1,8850574712643677;1,0
False;False;False;True;True;True;False;True;False;False;False;87,0;228,0;87,0;83,99728707075033;0,7791365944934511;62,0;81,0;85,0;86,0;1,6781609195402298;1,0
False;False;False;True;True;True;False;False;True;False;False;87,0;228,0;87,0;81,20582565859927;0,748895762528481;58,0;84,0;85,0;86,0;1,7011494252873562;1,0
False;False;False;True;True;True;False;False;False;True;False;87,0;228,0;87,0;80,24559148996929;0,7343486802187684;56,0;80,0;84,0;86,0;1,7701149425287357;1,0
False;False;False;True;True;True;False;False;False;False;True;87,0;228,0;87,0;82,68722781466408;0,774337775741144;58,0;84,0;86,0;86,0;1,6206896551724137;1,0
False;False;False;True;True;False;True;True;False;False;False;87,0;228,0;87,0;79,8814878275148;0,7368509820394343;56,0;79,0;83,0;86,0;1,839080459770115;1,0
False;False;False;True;True;False;True;False;True;False;False;87,0;228,0;87,0;81,83765260227028;0,7669549776606712;60,0;82,0;86,0;86,0;1,6896551724137931;1,0
False;False;False;True;True;False;True;False;False;True;False;87,0;228,0;87,0;78,09309630898835;0,7248841664439097;54,0;78,0;82,0;86,0;1,9540229885057472;1,0
False;False;False;True;True;False;True;False;False;False;True;87,0;228,0;87,0;83,07988862711501;0,7871319738801696;60,0;82,0;85,0;86,0;1,6436781609195403;1,0
False;False;False;True;True;False;False;True;True;False;False;87,0;228,0;87,0;80,03498250874563;0,7442661328988515;57,0;80,0;85,0;86,0;1,7701149425287357;1,0
False;False;False;True;True;False;False;True;False;True;False;87,0;228,0;87,0;81,50567573356179;0,7749890743074385;58,0;82,0;85,0;86,0;1,7011494252873562;1,0
False;False;False;True;True;False;False;True;False;False;True;87,0;228,0;87,0;79,59948597130006;0,7467684347195173;58,0;78,0;82,0;86,0;1,8850574712643677;1,0
False;False;False;True;True;False;False;False;True;True;False;87,0;228,0;87,0;78,5535803526808;0,7199548758289736;52,0;80,0;85,0;86,0;1,793103448275862;1,0
False;False;False;True;True;False;False;False;True;False;True;87,0;228,0;87,0;79,71728421503535;0,7301491834370742;56,0;78,0;85,0;86,0;1,793103448275862;1,0
False;False;False;True;True;False;False;False;False;True;True;87,0;228,0;87,0;81,45213107731848;0,7791562183101879;59,0;80,0;84,0;86,0;1,7701149425287357;1,0
False;False;False;True;False;True;True;True;False;False;False;87,0;228,0;87,0;81,81623473977298;0,7598458522676647;59,0;81,0;84,0;86,0;1,7816091954022988;1,0
False;False;False;True;False;True;True;False;True;False;False;87,0;228,0;87,0;81,51638466481045;0,756698616361808;61,0;77,0;84,0;86,0;1,7701149425287357;1,0
False;False;False;True;False;True;True;False;False;True;False;87,0;228,0;87,0;80,9630898836296;0,7511827327384664;55,0;81,0;85,0;86,0;1,7011494252873562;1,0
False;False;False;True;False;True;True;False;False;False;True;87,0;228,0;87,0;80,73463268365816;0,7468400351319358;57,0;82,0;85,0;86,0;1,735632183908046;1,0
False;False;False;True;False;True;False;True;True;False;False;87,0;228,0;87,0;82,14107232098236;0,7584806710708875;61,0;79,0;84,0;86,0;1,735632183908046;1,0
False;False;False;True;False;True;False;True;False;True;False;87,0;228,0;87,0;85,96416077675448;0,8168641777302563;62,0;86,0;86,0;86,0;1,5057471264367817;1,0
False;False;False;True;False;True;False;True;False;False;True;87,0;228,0;87,0;79,19254658385093;0,7477098475494627;55,0;79,0;85,0;86,0;1,8160919540229885;1,0
False;False;False;True;False;True;False;False;True;True;False;87,0;228,0;87,0;84,01156564574855;0,7772240679217424;61,0;82,0;86,0;86,0;1,6091954022988506;1,0
False;False;False;True;False;True;False;False;True;False;True;87,0;228,0;87,0;81,40929535232384;0,7501209251409733;58,0;82,0;84,0;86,0;1,7126436781609196;1,0
False;False;False;True;False;True;False;False;False;True;True;87,0;228,0;87,0;82,92282430213464;0,7746178129097134;60,0;81,0;85,0;86,0;1,6666666666666667;1,0
False;False;False;True;False;False;True;True;True;False;False;87,0;228,0;87,0;82,61940458342258;0,7713337406601241;61,0;79,0;84,0;86,0;1,7241379310344827;1,0
False;False;False;True;False;False;True;True;False;True;False;87,0;228,0;87,0;85,24666238309415;0,8097486878561457;63,0;83,0;86,0;86,0;1,5632183908045978;1,0
False;False;False;True;False;False;True;True;False;False;True;87,0;228,0;87,0;83,07631898336545;0,7813196115120735;62,0;81,0;84,0;86,0;1,7471264367816093;1,0
False;False;False;True;False;False;True;False;True;True;False;87,0;228,0;87,0;82,19104733347612;0,7586143251740686;59,0;82,0;85,0;86,0;1,6896551724137931;1,0
False;False;False;True;False;False;True;False;True;False;True;87,0;228,0;87,0;80,51331477118583;0,7495703975254897;57,0;82,0;84,0;86,0;1,7701149425287357;1,0
False;False;False;True;False;False;True;False;False;True;True;87,0;228,0;87,0;80,83101306489611;0,7497655749460079;56,0;81,0;84,0;86,0;1,7471264367816093;1,0
False;False;False;True;False;False;False;True;True;True;False;87,0;228,0;87,0;84,35068180195616;0,8047769673671838;61,0;83,0;85,0;86,0;1,6091954022988506;1,0
False;False;False;True;False;False;False;True;True;False;True;87,0;228,0;87,0;84,51488541443564;0,8060901719682794;63,0;81,0;85,0;86,0;1,632183908045977;1,0
False;False;False;True;False;False;False;True;False;True;True;87,0;228,0;87,0;85,27164988934105;0,8177668733001531;63,0;82,0;85,0;86,0;1,5632183908045978;1,0
False;False;False;True;False;False;False;False;True;True;True;87,0;228,0;87,0;80,51331477118583;0,759679845385539;56,0;80,0;84,0;86,0;1,7471264367816093;1,0
False;False;False;False;True;True;True;True;False;False;False;87,0;228,0;87,0;81,40215606482472;0,7574512162523389;58,0;80,0;84,0;86,0;1,7816091954022988;1,0
False;False;False;False;True;True;True;False;True;False;False;87,0;228,0;87,0;82,50517598343686;0,7780450859841396;61,0;82,0;85,0;86,0;1,6781609195402298;1,0
False;False;False;False;True;True;True;False;False;True;False;87,0;228,0;87,0;81,27007924609124;0,7574772045501798;57,0;80,0;85,0;86,0;1,7126436781609196;1,0
False;False;False;False;True;True;True;False;False;False;True;87,0;228,0;87,0;77,39701577782537;0,683618462086786;54,0;78,0;84,0;86,0;1,9080459770114941;1,0
False;False;False;False;True;True;False;True;True;False;False;87,0;228,0;87,0;83,85807096451774;0,7890863999524786;59,0;85,0;86,0;86,0;1,5747126436781609;1,0
False;False;False;False;True;True;False;True;False;True;False;87,0;228,0;87,0;82,4552009709431;0,7718450206421337;56,0;85,0;86,0;86,0;1,6091954022988506;1,0
False;False;False;False;True;True;False;True;False;False;True;87,0;228,0;87,0;80,12779324623402;0,7519713980219194;56,0;82,0;84,0;86,0;1,793103448275862;1,0
False;False;False;False;True;True;False;False;True;True;False;87,0;228,0;87,0;81,74127222103233;0,7513848050135139;54,0;84,0;86,0;86,0;1,632183908045977;1,0
False;False;False;False;True;True;False;False;True;False;True;87,0;228,0;87,0;83,87234953951595;0,7716074133475898;61,0;83,0;85,0;86,0;1,6206896551724137;1,0
False;False;False;False;True;True;False;False;False;True;True;87,0;228,0;87,0;81,43785250232027;0,73986456384211;58,0;81,0;84,0;86,0;1,735632183908046;1,0
False;False;False;False;True;False;True;True;True;False;False;87,0;228,0;87,0;83,52609409580926;0,7973294637288222;60,0;81,0;85,0;86,0;1,632183908045977;1,0
False;False;False;False;True;False;True;True;False;True;False;87,0;228,0;87,0;81,19154708360105;0,768332887819656;56,0;82,0;85,0;86,0;1,7126436781609196;1,0
False;False;False;False;True;False;True;True;False;False;True;87,0;228,0;87,0;81,49139715856357;0,7710505212510022;60,0;81,0;83,0;86,0;1,7816091954022988;1,0
False;False;False;False;True;False;True;False;True;True;False;87,0;228,0;87,0;81,57349896480332;0,7540467492352014;57,0;82,0;85,0;86,0;1,6666666666666667;1,0
False;False;False;False;True;False;True;False;True;False;True;87,0;228,0;87,0;80,87027914614123;0,75811312228714;60,0;77,0;85,0;86,0;1,7471264367816093;1,0
False;False;False;False;True;False;True;False;False;True;True;87,0;228,0;87,0;80,10994502748626;0,7373919629332619;57,0;78,0;84,0;86,0;1,7586206896551724;1,0
False;False;False;False;True;False;False;True;True;True;False;87,0;228,0;87,0;83,88662811451417;0,8082434880750838;61,0;81,0;85,0;86,0;1,6206896551724137;1,0
False;False;False;False;True;False;False;True;True;False;True;87,0;228,0;87,0;80,83458270864568;0,7609309962958719;62,0;78,0;83,0;86,0;1,8160919540229885;1,0
False;False;False;False;True;False;False;True;False;True;True;87,0;228,0;87,0;82,73006353965874;0,7893537081588405;61,0;81,0;84,0;86,0;1,7011494252873562;1,0
False;False;False;False;True;False;False;False;True;True;True;87,0;228,0;87,0;82,95852073963019;0,7958210817072084;61,0;81,0;85,0;86,0;1,6551724137931034;1,0
False;False;False;False;False;True;True;True;True;False;False;87,0;228,0;87,0;82,98707788962662;0,7655929787044461;61,0;81,0;85,0;86,0;1,6666666666666667;1,0
False;False;False;False;False;True;True;True;False;True;False;87,0;228,0;87,0;84,0544013707432;0,8100255427841634;58,0;85,0;86,0;86,0;1,5632183908045978;1,0
False;False;False;False;False;True;True;True;False;False;True;87,0;228,0;87,0;81,20225601484972;0,7457453443820725;58,0;81,0;85,0;86,0;1,7586206896551724;1,0
False;False;False;False;False;True;True;False;True;True;False;87,0;228,0;87,0;81,88048832726494;0,7482179452909203;58,0;80,0;85,0;86,0;1,7011494252873562;1,0
False;False;False;False;False;True;True;False;True;False;True;87,0;228,0;87,0;83,07988862711501;0,7822838303993074;60,0;82,0;85,0;86,0;1,6436781609195403;1,0
False;False;False;False;False;True;True;False;False;True;True;87,0;228,0;87,0;83,5974869708003;0,7779114318809586;60,0;82,0;84,0;86,0;1,6551724137931034;1,0
False;False;False;False;False;True;False;True;True;True;False;87,0;228,0;87,0;87,2456628828443;0,8130327601057353;64,0;85,0;86,0;86,0;1,4597701149425288;1,0
False;False;False;False;False;True;False;True;True;False;True;87,0;228,0;87,0;86,57813950167773;0,8270293147999643;67,0;82,0;85,0;86,0;1,5517241379310345;1,0
False;False;False;False;False;True;False;True;False;True;True;87,0;228,0;87,0;88,16663097022918;0,848740681338917;67,0;85,0;85,0;86,0;1,471264367816092;1,0
False;False;False;False;False;True;False;False;True;True;True;87,0;228,0;87,0;87,55265224530592;0,8212821883631827;68,0;84,0;85,0;86,0;1,5172413793103448;1,0
False;False;False;False;False;False;True;True;True;True;False;87,0;228,0;87,0;86,10337688298708;0,8189135406456977;62,0;85,0;86,0;86,0;1,8160919540229885;1,0
False;False;False;False;False;False;True;True;True;False;True;87,0;228,0;87,0;85,05390162061826;0,797469482313107;64,0;81,0;85,0;86,0;1,9080459770114941;1,0
False;False;False;False;False;False;True;True;False;True;True;87,0;228,0;87,0;84,01870493324766;0,7904971932638329;63,0;81,0;84,0;86,0;2,0114942528735633;1,0
False;False;False;False;False;False;True;False;True;True;True;87,0;228,0;87,0;86,10337688298708;0,7993332145296861;66,0;82,0;85,0;86,0;1,8620689655172413;1,0
False;False;False;False;False;False;False;True;True;True;True;87,0;228,0;87,0;81,76269008352966;0,771180462740206;58,0;82,0;84,0;86,0;2,057471264367816;1,0
True;True;True;True;True;False;False;False;False;False;False;79,0;192,0;79,0;80,07318037974683;0,7640461914279368;57,0;70,0;76,0;78,0;1,8101265822784811;1,0
True;True;True;True;False;True;False;False;False;False;False;79,0;192,0;79,0;77,45253164556962;0,7355651787697091;54,0;68,0;75,0;78,0;1,9113924050632911;1,0
True;True;True;True;False;False;True;False;False;False;False;79,0;192,0;79,0;78,98041930379746;0,7540250943815234;56,0;70,0;74,0;78,0;1,8734177215189873;1,0
True;True;True;True;False;False;False;True;False;False;False;79,0;192,0;79,0;80,61214398734178;0,7642127470575173;55,0;72,0;75,0;79,0;1,7215189873417722;1,0
True;True;True;True;False;False;False;False;True;False;False;79,0;192,0;79,0;78,91613924050634;0,7501824180704927;54,0;70,0;77,0;78,0;1,7721518987341771;1,0
True;True;True;True;False;False;False;False;False;True;False;79,0;192,0;79,0;80,0929588607595;0,7399511436819899;55,0;72,0;76,0;78,0;1,7341772151898733;1,0
True;True;True;True;False;False;False;False;False;False;True;79,0;192,0;79,0;78,04588607594937;0,7202420608483233;53,0;71,0;76,0;79,0;1,7974683544303798;1,0
True;True;True;False;True;True;False;False;False;False;False;79,0;192,0;79,0;80,10284810126582;0,7665167666000443;56,0;71,0;75,0;78,0;1,7848101265822784;1,0
True;True;True;False;True;False;True;False;False;False;False;79,0;192,0;79,0;78,29806170886076;0,7461137019764601;54,0;70,0;75,0;78,0;1,860759493670886;1,0
True;True;True;False;True;False;False;True;False;False;False;79,0;192,0;79,0;80,60719936708861;0,7597197106690778;56,0;71,0;75,0;78,0;1,7848101265822784;1,0
True;True;True;False;True;False;False;False;True;False;False;79,0;192,0;79,0;81,89774525316457;0,7804558865518225;58,0;71,0;76,0;78,0;1,7215189873417722;1,0
True;True;True;False;True;False;False;False;False;True;False;79,0;192,0;79,0;82,27848101265823;0,7849766822118588;59,0;71,0;76,0;78,0;1,7088607594936709;1,0
True;True;True;False;True;False;False;False;False;False;True;79,0;192,0;79,0;81,75929588607596;0,7972740395292026;56,0;72,0;76,0;78,0;1,6708860759493671;1,0
True;True;True;False;False;True;True;False;False;False;False;79,0;192,0;79,0;77,11629746835443;0,7308183433266712;53,0;69,0;75,0;78,0;1,9113924050632911;1,0
True;True;True;False;False;True;False;True;False;False;False;79,0;192,0;79,0;84,01404272151899;0,8115740300117383;60,0;72,0;76,0;78,0;1,620253164556962;1,0
True;True;True;False;False;True;False;False;True;False;False;79,0;192,0;79,0;80,11768196202532;0,776462517052124;56,0;71,0;77,0;78,0;1,7215189873417722;1,0
True;True;True;False;False;True;False;False;False;True;False;79,0;192,0;79,0;84,59256329113924;0,8204807905840551;61,0;74,0;77,0;78,0;1,5696202531645569;1,0
True;True;True;False;False;True;False;False;False;False;True;79,0;192,0;79,0;77,77887658227847;0,741323244820913;52,0;70,0;77,0;78,0;1,7848101265822784;1,0
True;True;True;False;False;False;True;True;False;False;False;79,0;192,0;79,0;82,27353639240506;0,8022151898734177;57,0;74,0;76,0;78,0;2,0;1,0
True;True;True;False;False;False;True;False;True;False;False;79,0;192,0;79,0;80,859375;0,7766290726817044;56,0;73,0;77,0;78,0;2,0;1,0
True;True;True;False;False;False;True;False;False;True;False;79,0;192,0;79,0;82,04113924050634;0,7937327495955077;58,0;72,0;76,0;78,0;2,0253164556962027;1,0
True;True;True;False;False;False;True;False;False;False;True;79,0;192,0;79,0;80,58247626582278;0,7786198090162114;57,0;71,0;75,0;78,0;2,088607594936709;1,0
True;True;True;False;False;False;False;True;True;False;False;79,0;192,0;79,0;82,12025316455697;0,7974564575996955;57,0;72,0;78,0;78,0;1,9240506329113924;1,0
True;True;True;False;False;False;False;True;False;True;False;79,0;192,0;79,0;83,232792721519;0,8040988547317662;59,0;73,0;77,0;78,0;1,9493670886075949;1,0
True;True;True;False;False;False;False;True;False;False;True;79,0;192,0;79,0;80,84948575949367;0,7780487611433649;55,0;72,0;76,0;78,0;1,9873417721518987;1,0
True;True;True;False;False;False;False;False;True;True;False;79,0;192,0;79,0;82,07575158227849;0,7786634307287206;58,0;71,0;78,0;78,0;1,9620253164556962;1,0
True;True;True;False;False;False;False;False;True;False;True;79,0;192,0;79,0;79,91000791139241;0,7580065670505377;56,0;71,0;76,0;78,0;2,050632911392405;1,0
True;True;True;False;False;False;False;False;False;True;True;79,0;192,0;79,0;84,77551424050634;0,825969195139748;62,0;71,0;76,0;78,0;1,8987341772151898;1,0
True;True;False;True;True;True;False;False;False;False;False;87,0;228,0;87,0;77,53266224030841;0,7084669874365142;54,0;78,0;83,0;86,0;1,896551724137931;1,0
True;True;False;True;True;False;True;False;False;False;False;87,0;228,0;87,0;77,704005140287;0,7315207291149552;57,0;76,0;81,0;86,0;2,0229885057471266;1,0
True;True;False;True;True;False;False;True;False;False;False;87,0;228,0;87,0;79,7743985150282;0,7298850574712643;57,0;79,0;83,0;86,0;1,8850574712643677;1,0
True;True;False;True;True;False;False;False;True;False;False;87,0;228,0;87,0;76,81873349039766;0,7078740299470051;54,0;75,0;84,0;86,0;1,9425287356321839;1,0
True;True;False;True;True;False;False;False;False;True;False;87,0;228,0;87,0;79,59948597130007;0,7459601456193276;59,0;76,0;84,0;86,0;1,8620689655172413;1,0
True;True;False;True;True;False;False;False;False;False;True;87,0;228,0;87,0;81,07374883986579;0,7742136683596188;60,0;79,0;84,0;86,0;1,793103448275862;1,0
True;True;False;True;False;True;True;False;False;False;False;87,0;228,0;87,0;78,22160348397229;0,73166074769924;56,0;78,0;84,0;86,0;1,9195402298850575;1,0
True;True;False;True;False;True;False;True;False;False;False;87,0;228,0;87,0;80,94524166488183;0,7595785440613027;58,0;81,0;84,0;86,0;1,8045977011494252;1,0
True;True;False;True;False;True;False;False;True;False;False;87,0;228,0;87,0;76,09052616548868;0,6903133658346169;51,0;77,0;84,0;86,0;1,9195402298850575;1,0
True;True;False;True;False;True;False;False;False;True;False;87,0;228,0;87,0;80,10280573998715;0,7464358905818409;58,0;78,0;85,0;86,0;1,7816091954022988;1,0
True;True;False;True;False;True;False;False;False;False;True;87,0;228,0;87,0;78,07881773399016;0,7321333104212014;54,0;79,0;85,0;86,0;1,8275862068965518;1,0
True;True;False;True;False;False;True;True;False;False;False;87,0;228,0;87,0;84,12936388948383;0,8153393541324576;64,0;81,0;83,0;86,0;1,7241379310344827;1,0
True;True;False;True;False;False;True;False;True;False;False;87,0;228,0;87,0;77,96815877775397;0,7254346940593933;54,0;78,0;83,0;86,0;1,896551724137931;1,0
True;True;False;True;False;False;True;False;False;True;False;87,0;228,0;87,0;78,32869279645891;0,7412620978178316;57,0;76,0;84,0;86,0;1,896551724137931;1,0
True;True;False;True;False;False;True;False;False;False;True;87,0;228,0;87,0;78,34654101520668;0,7368573465205382;57,0;76,0;82,0;86,0;1,9425287356321839;1,0
True;True;False;True;False;False;False;True;True;False;False;87,0;228,0;87,0;80,82744342114658;0,7662575366063739;57,0;80,0;84,0;86,0;1,7586206896551724;1,0
True;True;False;True;False;False;False;True;False;True;False;87,0;228,0;87,0;80,90597558363675;0,7635696040868455;58,0;80,0;85,0;86,0;1,7471264367816093;1,0
True;True;False;True;False;False;False;True;False;False;True;87,0;228,0;87,0;81,6056257585493;0,7772208856811904;60,0;81,0;83,0;86,0;1,7816091954022988;1,0
True;True;False;True;False;False;False;False;True;True;False;87,0;228,0;87,0;76,6616691654173;0,6900624992044397;53,0;76,0;85,0;86,0;1,8850574712643677;1,0
True;True;False;True;False;False;False;False;True;False;True;87,0;228,0;87,0;76,64739059041908;0,7190230097206841;53,0;77,0;84,0;86,0;1,9195402298850575;1,0
True;True;False;True;False;False;False;False;False;True;True;87,0;228,0;87,0;78,1216534589848;0,7070922595180814;55,0;76,0;84,0;86,0;1,8620689655172413;1,0
True;True;False;False;True;True;True;False;False;False;False;87,0;228,0;87,0;79,12115370885985;0,7213980219192729;56,0;79,0;84,0;86,0;1,839080459770115;1,0
True;True;False;False;True;True;False;True;False;False;False;87,0;228,0;87,0;83,36902977082887;0,7686781609195402;61,0;82,0;84,0;86,0;1,6551724137931034;1,0
True;True;False;False;True;True;False;False;True;False;False;87,0;228,0;87,0;79,14971085885628;0,7506841817186645;57,0;79,0;83,0;86,0;1,8620689655172413;1,0
True;True;False;False;True;True;False;False;False;True;False;87,0;228,0;87,0;82,62297422717214;0,7668961062104608;61,0;81,0;84,0;86,0;1,7011494252873562;1,0
True;True;False;False;True;True;False;False;False;False;True;87,0;228,0;87,0;81,1415720711073;0,7520493629154413;58,0;79,0;84,0;86,0;1,7586206896551724;1,0
True;True;False;False;True;False;True;True;False;False;False;87,0;228,0;87,0;82,14821160848147;0,7701149425287355;62,0;79,0;83,0;86,0;1,8160919540229885;1,0
True;True;False;False;True;False;True;False;True;False;False;87,0;228,0;87,0;79,60305561504963;0,768332887819656;59,0;79,0;83,0;86,0;1,8735632183908046;1,0
True;True;False;False;True;False;True;False;False;True;False;87,0;228,0;87,0;82,40165631469979;0,7820165221929455;61,0;79,0;84,0;86,0;1,7241379310344827;1,0
True;True;False;False;True;False;True;False;False;False;True;87,0;228,0;87,0;83,80452630827443;0,8067807181680478;64,0;79,0;84,0;86,0;1,6896551724137931;1,0
True;True;False;False;True;False;False;True;True;False;False;87,0;228,0;87,0;83,11558506461056;0,7946998722860792;62,0;80,0;84,0;86,0;1,7241379310344827;1,0
True;True;False;False;True;False;False;True;False;True;False;87,0;228,0;87,0;81,78767758977654;0,7567049808429118;59,0;81,0;84,0;86,0;1,735632183908046;1,0
True;True;False;False;True;False;False;True;False;False;True;87,0;228,0;87,0;82,1303633897337;0,766329137018792;62,0;80,0;83,0;86,0;1,793103448275862;1,0
True;True;False;False;True;False;False;False;True;True;False;87,0;228,0;87,0;81,21653458984794;0,7552681992337165;61,0;75,0;84,0;86,0;1,8160919540229885;1,0
True;True;False;False;True;False;False;False;True;False;True;87,0;228,0;87,0;80,90597558363675;0,7742136683596186;59,0;79,0;83,0;86,0;1,8160919540229885;1,0
True;True;False;False;True;False;False;False;False;True;True;87,0;228,0;87,0;82,59084743342613;0,7731221598503075;62,0;79,0;84,0;86,0;1,7471264367816093;1,0
True;True;False;False;False;True;True;True;False;False;False;87,0;228,0;87,0;83,45470122081817;0,7916666666666669;62,0;82,0;84,0;86,0;1,7011494252873562;1,0
True;True;False;False;False;True;True;False;True;False;False;87,0;228,0;87,0;79,46026986506746;0,7646414887794197;56,0;79,0;85,0;86,0;1,793103448275862;1,0
True;True;False;False;False;True;True;False;False;True;False;87,0;228,0;87,0;82,84429213964447;0,7879689031453266;61,0;80,0;84,0;86,0;1,7011494252873562;1,0
True;True;False;False;False;True;True;False;False;False;True;87,0;228,0;87,0;80,67751838366532;0,7518377439187384;59,0;79,0;85,0;86,0;1,7586206896551724;1,0
True;True;False;False;False;True;False;True;True;False;False;87,0;228,0;87,0;83,64389233954452;0,7906828239626955;62,0;82,0;85,0;86,0;1,632183908045977;1,0
True;True;False;False;False;True;False;True;False;True;False;87,0;228,0;87,0;85,57863925180268;0,7989842288158246;64,0;82,0;85,0;86,0;1,5747126436781609;1,0
True;True;False;False;False;True;False;True;False;False;True;87,0;228,0;87,0;83,8223745270222;0,7997824408209332;62,0;82,0;86,0;86,0;1,6091954022988506;1,0
True;True;False;False;False;True;False;False;True;True;False;87,0;228,0;87,0;83,87591918326551;0,7980263744096944;61,0;82,0;86,0;86,0;1,5977011494252873;1,0
True;True;False;False;False;True;False;False;True;False;True;87,0;228,0;87,0;78,66066966516742;0,7427444915416046;55,0;77,0;85,0;86,0;1,8275862068965518;1,0
True;True;False;False;False;True;False;False;False;True;True;87,0;228,0;87,0;82,14821160848147;0,7588879978615343;61,0;79,0;84,0;86,0;1,7241379310344827;1,0
True;True;False;False;False;False;True;True;True;False;False;87,0;228,0;87,0;83,96516027700436;0,8105956942163838;64,0;80,0;84,0;86,0;2,0;1,0
True;True;False;False;False;False;True;True;False;True;False;87,0;228,0;87,0;85,35375169558078;0,8050766283524905;65,0;81,0;85,0;86,0;1,9425287356321839;1,0
True;True;False;False;False;False;True;True;False;False;True;87,0;228,0;87,0;83,22981366459628;0,7972021741067451;64,0;80,0;82,0;86,0;2,1149425287356323;1,0
True;True;False;False;False;False;True;False;True;True;False;87,0;228,0;87,0;82,06254015849218;0,7725095785440612;62,0;77,0;85,0;86,0;2,0804597701149423;1,0
True;True;False;False;False;False;True;False;True;False;True;87,0;228,0;87,0;79,64946098379382;0,7584090706584693;60,0;77,0;83,0;86,0;2,206896551724138;1,0
True;True;False;False;False;False;True;False;False;True;True;87,0;228,0;87,0;80,30270578996216;0,7582038161428698;59,0;77,0;83,0;86,0;2,1494252873563218;1,0
True;True;False;False;False;False;False;True;True;True;False;87,0;228,0;87,0;83,93660312700793;0,798052362707535;63,0;80,0;85,0;86,0;1,9770114942528736;1,0
True;True;False;False;False;False;False;True;True;False;True;87,0;228,0;87,0;81,71628471478547;0,7933187798865423;61,0;79,0;84,0;86,0;2,0919540229885056;1,0
True;True;False;False;False;False;False;True;False;True;True;87,0;228,0;87,0;82,3481116584565;0,7707535121328223;60,0;82,0;84,0;86,0;2,0344827586206895;1,0
True;True;False;False;False;False;False;False;True;True;True;87,0;228,0;87,0;81,9376026272578;0,7746469834481061;61,0;76,0;86,0;86,0;2,0344827586206895;1,0
True;False;True;True;True;True;False;False;False;False;False;79,0;192,0;79,0;80,20174050632912;0,7557739284921163;56,0;73,0;76,0;78,0;1,7721518987341771;1,0
True;False;True;True;True;False;True;False;False;False;False;79,0;192,0;79,0;78,93097310126582;0,7346768820786144;55,0;71,0;76,0;78,0;1,8227848101265822;1,0
True;False;True;True;True;False;False;True;False;False;False;79,0;192,0;79,0;82,49604430379748;0,7763713080168777;58,0;75,0;76,0;78,0;1,6835443037974684;1,0
True;False;True;True;True;False;False;False;True;False;False;79,0;192,0;79,0;81,93730221518987;0,7809238285587387;57,0;72,0;78,0;78,0;1,6582278481012658;1,0
True;False;True;True;True;False;False;False;False;True;False;79,0;192,0;79,0;79,95945411392405;0,7387297357317344;57,0;69,0;76,0;78,0;1,8227848101265822;1,0
True;False;True;True;True;False;False;False;False;False;True;79,0;192,0;79,0;81,82357594936708;0,7705418609815677;55,0;74,0;76,0;78,0;1,6708860759493671;1,0
True;False;True;True;False;True;True;False;False;False;False;79,0;192,0;79,0;79,1287579113924;0,7366200310903842;55,0;72,0;76,0;78,0;1,8101265822784811;1,0
True;False;True;True;False;True;False;True;False;False;False;79,0;192,0;79,0;82,6888844936709;0,7804241616699977;57,0;75,0;77,0;78,0;1,6455696202531647;1,0
True;False;True;True;False;True;False;False;True;False;False;79,0;192,0;79,0;80,89398734177216;0,7512214079502555;55,0;74,0;78,0;78,0;1,6582278481012658;1,0
True;False;True;True;False;True;False;False;False;True;False;79,0;192,0;79,0;82,07080696202532;0,7744281590051076;56,0;74,0;78,0;78,0;1,620253164556962;1,0
True;False;True;True;False;True;False;False;False;False;True;79,0;192,0;79,0;79,64794303797468;0,7381586878588877;53,0;73,0;77,0;78,0;1,7088607594936709;1,0
True;False;True;True;False;False;True;True;False;False;False;79,0;192,0;79,0;84,34533227848101;0,8187319564734621;59,0;76,0;77,0;78,0;1,5822784810126582;1,0
True;False;True;True;False;False;True;False;True;False;False;79,0;192,0;79,0;81,83346518987342;0,7637130801687765;57,0;73,0;78,0;78,0;1,6582278481012658;1,0
