Gene rank;DEPICT For SNP rank;predicates For SNP rank;node2vec normal For SNP rank;node2vec graphlet For SNP rank;node2vec autoencode For SNP rank;node2vec combi For SNP rank;network distance For SNP rank;EVOKE For SNP rank;rdf2vec For SNP rank;struc2vec For SNP rank;Recall snps;Recall genes;Recall entries;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso)
True;False;False;False;False;True;True;False;False;False;False;41,0;91,0;41,0;77,10027100271003;0,7560975609756097;28,0;40,0;40,0;41,0;1,4878048780487805;1,0
True;False;False;False;False;True;False;True;False;False;False;41,0;91,0;41,0;78,5004516711834;0,7743902439024389;29,0;40,0;40,0;41,0;1,5121951219512195;1,0
True;False;False;False;False;True;False;False;True;False;False;41,0;91,0;41,0;77,14543812104789;0,771341463414634;28,0;40,0;40,0;41,0;1,4634146341463414;1,0
True;False;False;False;False;True;False;False;False;True;False;41,0;91,0;41,0;78,04878048780488;0,7469512195121951;29,0;39,0;40,0;41,0;1,5121951219512195;1,0
True;False;False;False;False;True;False;False;False;False;True;41,0;91,0;41,0;73,66757000903344;0,7367886178861789;26,0;39,0;40,0;41,0;1,5365853658536586;1,0
True;False;False;False;False;False;True;True;False;False;False;41,0;91,0;41,0;79,38121047877146;0,7845528455284554;29,0;40,0;40,0;41,0;1,4878048780487805;1,0
True;False;False;False;False;False;True;False;True;False;False;41,0;91,0;41,0;77,14543812104789;0,7754065040650406;28,0;40,0;40,0;41,0;1,4634146341463414;1,0
True;False;False;False;False;False;True;False;False;True;False;41,0;91,0;41,0;80,23938572719061;0,785569105691057;31,0;39,0;40,0;41,0;1,4390243902439024;1,0
True;False;False;False;False;False;True;False;False;False;True;41,0;91,0;41,0;75,15808491418248;0,7632113821138211;27,0;39,0;40,0;41,0;1,5121951219512195;1,0
True;False;False;False;False;False;False;True;True;False;False;41,0;91,0;41,0;72,6513098464318;0,7296747967479674;26,0;39,0;40,0;41,0;1,6341463414634145;1,0
True;False;False;False;False;False;False;True;False;True;False;41,0;91,0;41,0;78,88437217705511;0,7825203252032521;29,0;39,0;40,0;41,0;1,5121951219512195;1,0
True;False;False;False;False;False;False;True;False;False;True;41,0;91,0;41,0;76,51309846431799;0,7784552845528455;28,0;39,0;40,0;41,0;1,5609756097560976;1,0
True;False;False;False;False;False;False;False;True;True;False;41,0;91,0;41,0;75,76784101174346;0,7510162601626016;28,0;39,0;40,0;41,0;1,5121951219512195;1,0
True;False;False;False;False;False;False;False;True;False;True;41,0;91,0;41,0;71,49954832881662;0,7418699186991871;26,0;38,0;41,0;41,0;1,5853658536585367;1,0
True;False;False;False;False;False;False;False;False;True;True;41,0;91,0;41,0;77,5293586269196;0,7632113821138211;28,0;39,0;40,0;41,0;1,4634146341463414;1,0
False;True;True;True;False;False;False;False;False;False;False;38,0;78,0;38,0;80,98086124401914;0,8464912280701755;30,0;35,0;38,0;38,0;1,4210526315789473;1,0
False;True;True;False;True;False;False;False;False;False;False;38,0;78,0;38,0;81,66866028708134;0,843201754385965;31,0;35,0;37,0;38,0;1,4473684210526316;1,0
False;True;True;False;False;True;False;False;False;False;False;38,0;78,0;38,0;83,10406698564593;0,8399122807017544;31,0;36,0;37,0;38,0;1,4210526315789473;1,0
False;True;True;False;False;False;True;False;False;False;False;38,0;78,0;38,0;80,62200956937798;0,8453947368421053;30,0;36,0;37,0;38,0;1,4210526315789473;1,0
False;True;True;False;False;False;False;True;False;False;False;38,0;78,0;38,0;79,15669856459328;0,8135964912280702;29,0;35,0;37,0;38,0;1,5263157894736843;1,0
False;True;True;False;False;False;False;False;True;False;False;38,0;78,0;38,0;81,66866028708134;0,843201754385965;31,0;35,0;37,0;38,0;1,4473684210526316;1,0
False;True;True;False;False;False;False;False;False;True;False;38,0;78,0;38,0;77,36244019138756;0,8146929824561403;29,0;35,0;37,0;38,0;1,5;1,0
False;True;True;False;False;False;False;False;False;False;True;38,0;78,0;38,0;80,20334928229664;0,844298245614035;30,0;35,0;38,0;38,0;1,4210526315789473;1,0
False;True;False;True;True;False;False;False;False;False;False;41,0;91,0;41,0;72,76422764227642;0,7388211382113822;28,0;37,0;40,0;41,0;1,6341463414634145;1,0
False;True;False;True;False;True;False;False;False;False;False;41,0;91,0;41,0;74,68383017163505;0,7550813008130081;27,0;40,0;40,0;41,0;1,5609756097560976;1,0
False;True;False;True;False;False;True;False;False;False;False;41,0;91,0;41,0;77,86811201445347;0,8119918699186993;30,0;39,0;40,0;41,0;1,4878048780487805;1,0
False;True;False;True;False;False;False;True;False;False;False;41,0;91,0;41,0;74,2547425474255;0,7540650406504066;28,0;38,0;40,0;41,0;1,6341463414634145;1,0
False;True;False;True;False;False;False;False;True;False;False;41,0;91,0;41,0;75,63233965672991;0,7774390243902438;29,0;38,0;40,0;41,0;1,5609756097560976;1,0
False;True;False;True;False;False;False;False;False;True;False;41,0;91,0;41,0;72,89972899728997;0,7388211382113821;27,0;38,0;40,0;41,0;1,5853658536585367;1,0
False;True;False;True;False;False;False;False;False;False;True;41,0;91,0;41,0;76,87443541102078;0,7997967479674796;30,0;37,0;40,0;41,0;1,5365853658536586;1,0
False;True;False;False;True;True;False;False;False;False;False;41,0;91,0;41,0;75,06775067750678;0,7632113821138211;27,0;39,0;40,0;41,0;1,5609756097560976;1,0
False;True;False;False;True;False;True;False;False;False;False;41,0;91,0;41,0;79,2457091237579;0,8160569105691058;30,0;40,0;40,0;41,0;1,4390243902439024;1,0
False;True;False;False;True;False;False;True;False;False;False;41,0;91,0;41,0;72,6513098464318;0,7317073170731707;26,0;39,0;40,0;41,0;1,6341463414634145;1,0
False;True;False;False;True;False;False;False;True;False;False;41,0;91,0;41,0;72,51580849141826;0,7428861788617886;27,0;39,0;40,0;41,0;1,5853658536585367;1,0
False;True;False;False;True;False;False;False;False;True;False;41,0;91,0;41,0;72,78681120144535;0,7123983739837398;26,0;39,0;40,0;41,0;1,5609756097560976;1,0
False;True;False;False;True;False;False;False;False;False;True;41,0;91,0;41,0;76,87443541102078;0,801829268292683;30,0;37,0;40,0;41,0;1,5365853658536586;1,0
False;True;False;False;False;True;True;False;False;False;False;41,0;91,0;41,0;77,75519421860886;0,7977642276422765;29,0;40,0;40,0;41,0;1,4634146341463414;1,0
False;True;False;False;False;True;False;True;False;False;False;41,0;91,0;41,0;77,89069557362242;0,766260162601626;28,0;40,0;40,0;41,0;1,5121951219512195;1,0
False;True;False;False;False;True;False;False;True;False;False;41,0;91,0;41,0;77,710027100271;0,8089430894308942;29,0;40,0;40,0;41,0;1,4878048780487805;1,0
False;True;False;False;False;True;False;False;False;True;False;41,0;91,0;41,0;77,77777777777779;0,7835365853658537;30,0;39,0;40,0;41,0;1,5365853658536586;1,0
False;True;False;False;False;True;False;False;False;False;True;41,0;91,0;41,0;75,29358626919603;0,7754065040650406;28,0;40,0;40,0;41,0;1,5609756097560976;1,0
False;True;False;False;False;False;True;True;False;False;False;41,0;91,0;41,0;84,50767841011744;0,8546747967479676;33,0;40,0;40,0;41,0;1,3902439024390243;1,0
False;True;False;False;False;False;True;False;True;False;False;41,0;91,0;41,0;77,75519421860886;0,7977642276422765;29,0;40,0;40,0;41,0;1,4634146341463414;1,0
False;True;False;False;False;False;True;False;False;True;False;41,0;91,0;41,0;80,23938572719061;0,8079268292682927;31,0;39,0;40,0;41,0;1,4390243902439024;1,0
False;True;False;False;False;False;True;False;False;False;True;41,0;91,0;41,0;76,26467931345982;0,7916666666666667;28,0;40,0;40,0;41,0;1,4878048780487805;1,0
False;True;False;False;False;False;False;True;True;False;False;41,0;91,0;41,0;77,12285456187895;0,7886178861788619;29,0;39,0;40,0;41,0;1,5609756097560976;1,0
False;True;False;False;False;False;False;True;False;True;False;41,0;91,0;41,0;75,74525745257453;0,766260162601626;29,0;38,0;40,0;41,0;1,6097560975609757;1,0
False;True;False;False;False;False;False;True;False;False;True;41,0;91,0;41,0;76,24209575429089;0,7967479674796747;29,0;39,0;40,0;41,0;1,5853658536585367;1,0
False;True;False;False;False;False;False;False;True;True;False;41,0;91,0;41,0;76,37759710930443;0,7977642276422763;29,0;39,0;40,0;41,0;1,5121951219512195;1,0
False;True;False;False;False;False;False;False;True;False;True;41,0;91,0;41,0;74,39024390243904;0,7754065040650406;28,0;38,0;40,0;41,0;1,5609756097560976;1,0
False;True;False;False;False;False;False;False;False;True;True;41,0;91,0;41,0;74,84191508581753;0,7703252032520325;28,0;39,0;40,0;41,0;1,5609756097560976;1,0
False;False;True;True;True;False;False;False;False;False;False;38,0;78,0;38,0;80,20334928229664;0,8305921052631579;30,0;35,0;38,0;38,0;1,4210526315789473;1,0
False;False;True;True;False;True;False;False;False;False;False;38,0;78,0;38,0;83,25358851674642;0,8464912280701755;31,0;36,0;38,0;38,0;1,368421052631579;1,0
False;False;True;True;False;False;True;False;False;False;False;38,0;78,0;38,0;78,64832535885165;0,8256578947368421;29,0;36,0;37,0;38,0;1,4736842105263157;1,0
False;False;True;True;False;False;False;True;False;False;False;38,0;78,0;38,0;78,02033492822966;0,8015350877192983;29,0;35,0;37,0;38,0;1,5526315789473684;1,0
False;False;True;True;False;False;False;False;True;False;False;38,0;78,0;38,0;80,20334928229664;0,8338815789473685;30,0;35,0;38,0;38,0;1,4210526315789473;1,0
False;False;True;True;False;False;False;False;False;True;False;38,0;78,0;38,0;79,00717703349281;0,8245614035087719;30,0;35,0;38,0;38,0;1,4736842105263157;1,0
False;False;True;True;False;False;False;False;False;False;True;38,0;78,0;38,0;80,20334928229664;0,8338815789473685;30,0;35,0;38,0;38,0;1,4210526315789473;1,0
False;False;True;False;True;True;False;False;False;False;False;38,0;78,0;38,0;83,25358851674642;0,8464912280701755;31,0;36,0;38,0;38,0;1,368421052631579;1,0
False;False;True;False;True;False;True;False;False;False;False;38,0;78,0;38,0;81,69856459330144;0,8574561403508772;30,0;36,0;38,0;38,0;1,368421052631579;1,0
False;False;True;False;True;False;False;True;False;False;False;38,0;78,0;38,0;79,72488038277513;0,8256578947368421;29,0;36,0;37,0;38,0;1,4736842105263157;1,0
False;False;True;False;True;False;False;False;True;False;False;38,0;78,0;38,0;83,46291866028709;0,8497807017543859;31,0;36,0;38,0;38,0;1,3421052631578947;1,0
False;False;True;False;True;False;False;False;False;True;False;38,0;78,0;38,0;79,72488038277513;0,8399122807017543;30,0;36,0;38,0;38,0;1,4210526315789473;1,0
False;False;True;False;True;False;False;False;False;False;True;38,0;78,0;38,0;81,69856459330144;0,8514254385964911;30,0;36,0;38,0;38,0;1,368421052631579;1,0
False;False;True;False;False;True;True;False;False;False;False;38,0;78,0;38,0;83,10406698564593;0,8399122807017544;31,0;36,0;37,0;38,0;1,4210526315789473;1,0
False;False;True;False;False;True;False;True;False;False;False;38,0;78,0;38,0;82,98444976076556;0,8333333333333334;31,0;36,0;37,0;38,0;1,4736842105263157;1,0
False;False;True;False;False;True;False;False;True;False;False;38,0;78,0;38,0;83,25358851674642;0,8464912280701755;31,0;36,0;38,0;38,0;1,368421052631579;1,0
False;False;True;False;False;True;False;False;False;True;False;38,0;78,0;38,0;83,10406698564593;0,8399122807017544;31,0;36,0;37,0;38,0;1,4210526315789473;1,0
False;False;True;False;False;True;False;False;False;False;True;38,0;78,0;38,0;83,25358851674642;0,8464912280701755;31,0;36,0;38,0;38,0;1,368421052631579;1,0
False;False;True;False;False;False;True;True;False;False;False;38,0;78,0;38,0;84,03110047846891;0,8607456140350876;32,0;36,0;37,0;38,0;1,4210526315789473;1,0
False;False;True;False;False;False;True;False;True;False;False;38,0;78,0;38,0;82,17703349282296;0,8475877192982455;31,0;36,0;37,0;38,0;1,4210526315789473;1,0
False;False;True;False;False;False;True;False;False;True;False;38,0;78,0;38,0;82,47607655502392;0,857456140350877;31,0;36,0;38,0;38,0;1,368421052631579;1,0
False;False;True;False;False;False;True;False;False;False;True;38,0;78,0;38,0;82,17703349282296;0,8475877192982455;31,0;36,0;37,0;38,0;1,4210526315789473;1,0
False;False;True;False;False;False;False;True;True;False;False;38,0;78,0;38,0;80,77153110047848;0,8366228070175439;30,0;35,0;37,0;38,0;1,5;1,0
False;False;True;False;False;False;False;True;False;True;False;38,0;78,0;38,0;78,16985645933015;0,8004385964912281;29,0;35,0;37,0;38,0;1,5526315789473684;1,0
False;False;True;False;False;False;False;True;False;False;True;38,0;78,0;38,0;80,77153110047848;0,8366228070175439;30,0;35,0;37,0;38,0;1,5;1,0
